Failed to upload the following images:
"Title: Ahorrando dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Gestión de facturas, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bills.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Inicio Presentaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/messyapartment.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Factura por una reparación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/leak.jpg"
"Title: Limitaciones financieras, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bankaccount.jpg"
"Title: Ahorrando dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Costear los gastos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Ingresos adicionales, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/anxious.jpg"
"Title: Pago de reparaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/repairs.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Decidiendo algo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/car.jpg"
"Title: Mercado de trabajo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/economy.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Chistes de compras, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/thriftstore.jpg"
"Title: Preocupándote por gastar, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/homedinner.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Ir a la quiebra, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/degree-es.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Costear los gastos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Ahorrar dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/lunch.jpg"
"Title: Visitar a un nuevo amigo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/poem.jpg"
"Title: Pago de reparaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/repairs.jpg"
"Title: Limitaciones financieras, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bankaccount.jpg"
"Title: Ingresos adicionales, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/anxious.jpg"
"Title: Preocupándote por gastar, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/homedinner.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Ahorrando dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Gestión de facturas, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bills.jpg"
"Title: Decidiendo algo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/car.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Mercado de trabajo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/economy.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Factura por una reparación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/leak.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Chistes de compras, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/thriftstore.jpg"
"Title: Ahorrar dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/lunch.jpg"
"Title: Costear los gastos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Visitar a un nuevo amigo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/poem.jpg"
"Title: Ir a la quiebra, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/degree-es.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Inicio Presentaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/messyapartment.jpg"
"Title: Sintiéndote preocupado por las noticias, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/news3.jpg"
"Title: Costear los gastos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Ahorrando dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Ahorrando dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Ahorrando dinero, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Preocuparse por los ahorros, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/relationshiptalk.jpg"
"Title: Costos inesperados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback_1.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Preocuparse por los ahorros, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/relationshiptalk.jpg"
"Title: Iniciando un negocio pequeño, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Mantener a la familia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Preocuparse por los ahorros, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/relationshiptalk.jpg"
"Title: Preocuparse por los ahorros, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/relationshiptalk.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Planes divertidos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/talking_to_friends.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Permitirse un viaje, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/trip.jpg"
"Title: Gestión de crédito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/creditcard_1.jpg"
"Title: Costear los gastos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/budget.jpg"
"Title: Estabilidad laboral, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/business.jpg"
"Title: Planes divertidos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/talking_to_friends.jpg"
"Title: Oportunidad de espectáculo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/attendingshow.jpg"
"Title: Planes divertidos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/talking_to_friends.jpg"
"Title: Evento social, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/party_1.jpg"
"Title: Planificación de pagos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/money.jpg"
"Title: Dependencia financiera, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/independence.jpg"
"Title: Trabajos bien pagados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/highpayin.jpg"
"Title: Permitirse la educación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/university.jpg"
"Title: Ahorro para reparaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/cardoor.jpg"
"Title: Visita médica inesperada, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bill.jpg"
"Title: Regalos de días festivos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/gift.jpg"
"Title: Puerta con seguro, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/doorlock.jpg"
"Title: Cambio de planes, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/newdepartment.jpg"
"Title: Puerta cerrada, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/office_1.jpg"
"Title: Tomar un descanso, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Puntos de vista hacia la terapia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/therapy.jpg"
"Title: Tu primer hijo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/baby.jpg"
"Title: Gestión de responsabilidades, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/colleague.jpg"
"Title: Ir a terapia, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/therapy.jpg"
"Title: Cambio de planes, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/newdepartment.jpg"
"Title: Revisando tus cualificaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/application.jpg"
"Title: Tus habilidades con los bolos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bowling.jpg"
"Title: Trabajando para salir adelante, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/workplace.jpg"
"Title: Tus habilidades con los bolos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bowling.jpg"
"Title: Pensamientos acelerados, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/event_1.jpg"
"Title: Conducción segura, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/rain.jpg"
"Title: Sentirse ansioso, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/presentation.jpg"
"Title: Revisando tu trabajo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bossmeeting.jpg"
"Title: Planes de viajar, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/backpacking.jpg"
"Title: Ponerse ahí fuera, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/date_3.jpg"
"Title: Puerta con seguro, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/doorlock.jpg"
"Title: Lograr tus objetivos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/resume_1.jpg"
"Title: Usando tecnología diferente, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/laptop.jpg"
"Title: Reloj favorito, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/watch.jpg"
"Title: Zambullirte, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/swimteam.jpg"
"Title: Tu primer hijo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/baby.jpg"
"Title: Una oportunidad perdida, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/soccer_1.jpg"
"Title: Tu primer hijo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/baby.jpg"
"Title: Gestión de responsabilidades, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/colleague.jpg"
"Title: Revisando tu trabajo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bossmeeting.jpg"
"Title: Aplicando a trabajos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/response.jpg"
"Title: Siendo padre, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/babysitting.jpg"
"Title: Charla de oficina, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/teacher.jpg"
"Title: Lograr tus objetivos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/resume_1.jpg"
"Title: Revisando tu trabajo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bossmeeting.jpg"
"Title: Lograr tus objetivos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/resume_1.jpg"
"Title: Respondiendo a preguntas inesperadas, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/question.jpg"
"Title: Probando comidas nuevas, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/spicyfood.jpg"
"Title: Trabajo inacabado, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/todo.jpg"
"Title: Expresándote, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/hardquestion.jpg"
"Title: Sentado en una reunión, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/presentation_2.jpg"
"Title: Siendo padre, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/babysitting.jpg"
"Title: Estar a cargo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/elected.jpg"
"Title: Atascado en el medio, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/argument.jpg"
"Title: Recuerdo conduciendo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/flashback.jpg"
"Title: Enseñando a otros, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/tutoring.jpg"
"Title: Confiar en ti mismo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/colleagues.jpg"
"Title: Despertándote listo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/late.png"
"Title: No sentirte preparado, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/handraised.jpg"
"Title: Comparándote con otros, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/celebrity.jpg"
"Title: Resultados de la evaluación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/report_1.jpg"
"Title: Sensación de noche, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/night.jpg"
"Title: Cancelar con amigos, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/phonenumber.jpg"
"Title: Puerta con seguro, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/doorlock.jpg"
"Title: Trabajo inacabado, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/todo.jpg"
"Title: Fuera de tu control, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/onlinetest.jpg"
"Title: Reunión uno a uno, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/boss.jpg"
"Title: Nerviosismo de cumpleaños, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/birthday_1.jpg"
"Title: Expresándote, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/hardquestion.jpg"
"Title: Una invitación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/event_3.jpg"
"Title: Recibir reconocimiento, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/email_1.jpg"
"Title: Expresar tu opinión, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/relationshiptalk.jpg"
"Title: Tu primer hijo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/baby.jpg"
"Title: Clima lluvioso, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/rainwindow.jpg"
"Title: Sentado en una reunión, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/presentation_2.jpg"
"Title: Revisando tu trabajo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/bossmeeting.jpg"
"Title: Amigos en las relaciones, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/friendstalking_1.jpg"
"Title: Estar a cargo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/elected.jpg"
"Title: Una nueva relación, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/marriedcouple.jpg"
"Title: Tomar un descanso, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/agenda.jpg"
"Title: Obteniendo ayuda, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/anxious.jpg"
"Title: Día caluroso, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/glass.jpg"
"Title: Sentirse ansioso, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/presentation.jpg"
"Title: Tiempo para ti mismo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/dinneralone.jpg"
"Title: Quedando atrás, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/office.jpg"
"Title: Tu propio estilo, URL: https://raw.githubusercontent.com/TeachmanLab/MindtrailsMobile_Resources/main/HTC/protocols/Spanish/media/images/outfit.jpg"
